Title,Author,Publisher,Year,Price,Image Filename
ஊதாப்பூ,விளாதிமிர்மிஹனோவ்ஸ்கி,பாரதி புத்தகலாயம்,,150.0,
பாரதிதாசன் படைப்புகளில் நகைச்சுவை,அரங்க இராமலிங்கம்,வானதி பதிப்பகம்,,120.0,
பிரம்மாண்ட நாயகனின் பிரம்மோற்சவம்,எல்.முருகராஜ்,தாமரை பிரதர்ஸ் மீடியா பிரைவேட் லிமிடெட்,,120.0,
கற்கோயிலும் சொற்கோயிலும்,திருமந்திரத்திலகம்,பூங்கொடி பதிப்பகம்,,150.0,
மதுரையின் அரசியல் வரலாறு 1868,ச.சரவணன்,சந்தியா பதிப்பகம்,,360.0,
ஆதி திராவிடர் வரலாறு: ஆவணங்கள் - தலைவர்கள்,கௌதமசன்னா,ஆழி பதிப்பகம்,,250.0,
கம்பர் சில கண்ணோட்டம்,சு.அட்சயா,காவ்யா,,170.0,
மண்மூடிப் போகும் மாண்புகள்,ப.திருமலை,பாவைமதி வெளியீடு,,150.0,
திருவள்ளுவர் 2050 ஆண்டுகள் அடைவுகள்,பொழிலன்,பாவலரேறு தமிழ்க்களம்,,900.0,
ராக்கெட் தாதா,ஜி.கார்ல்மார்க்ஸ்,எதிர் வெளியீடு,,190.0,
அருள் வடிவானவர்,சாஜிதாபுக்சென்டர்,சாஜிதா புக் சென்டர்,,150.0,
உடல்நலம் காத்திடும் உண்மைகள்,டாக்டர்.ஜி.ராமர்&உமாராமர்,நியூ செஞ்சுரி புக் ஹவுஸ்,,165.0,
மாங்காய்த் தலை,ந. பிச்சமூர்த்தி,வைகுந்த் பதிப்பகம்,,110.0,
நலம் தரும் ஆன்மீக தகவல்கள்,ஆர்.ஹேமாபாஸ்கர்ராஜீ,ஆர்.ஹேமா பாஸ்கர் ராஜீ,,200.0,
இதயத்திலிருந்து,டாக்டர்.பி.ஆர்.ஜெ.கண்ணன்,கவிதா பப்ளிகேஷன்ஸ்,,150.0,
சிகரங்களுடன் நான்,எம்.எஸ். பெருமாள்,சுகி புக்ஸ்,,120.0,
மொட்டப்பனையும் முகமாலைக்காத்தும்,சர்மிலாவினோதினி,பூவரசி பப்ளிகேஷன்ஸ்,,150.0,
ஓட்டைக் குடிசை,வித்யாசகர்,முகில் பதிப்பகம்,,120.0,
செம்மொழிகளின் வரிசையில் தமிழ்,ஜி.ஜான்சாமுவேல்,முல்லை நிலையம்,,120.0,
புலவர் நன்னனின் அகமும் புறமும்,நன்னன்குடிவெளியீடு,நன்னன் குடி வெளியீடு,,400.0,
மனைவி அமைவதெல்லாம்,சி.வீரரகு,சத்யா பதிப்பகம்,,150.0,
நாற்கரம்,திலீப்குமார்,ஜீவா படைப்பகம்,,280.0,
எட்டுத்தொகை அகநூல்களில் தூது மரபு,இரா.செங்கோட்டுவேல்,காவ்யா,,120.0,
வாழ்வியல் ஆலோசனைகள்,புலவர்மு.சன்னாசி,மணிமேகலைப் பிரசுரம்,,200.0,
அனுபவமே வாழ்வின் வெற்றி,ம.வின்சென்ட்அமல்ராஜ்,அருணா பப்ளிகேஷன்ஸ்,,100.0,
மனவெளிப் பறவைகள்,இராசகோபாலன்,வானதி பதிப்பகம்,,200.0,
"இரக்கம் கொள்வோம், விட்டுக் கொடுப்போம்",விட்டுக்கொடுப்போம்,மணிமேகலைப் பிரசுரம்,,130.0,
இந்தியக் கிறிஸ்தவ அருளாளர்கள்,மதுரை இளங்கவின்,காவ்யா,,170.0,
தென்னாட்டு வேங்கை திப்பு சுல்தான்,தாழை மதியவன்,சாஜிதா புக் சென்டர்,,130.0,
கருத்துக் குவியல்,ஏஆர்.லெட்சுமணன்,முல்லை பதிப்பகம்,,150.0,
உடல்மொழியின் கலை,வெளி ரங்கராஜன்,போதிவனம் வெளியீடு,,120.0,1000000029820.jpg
நந்தகுமார் தற்கொலை,குகன்,வி கேன் புக்ஸ்,2019.0,100.0,1000000029804.jpg
சேரன் செங்குட்டுவன்,குன்றில் குமார்,சங்கர் பதிப்பகம்,,165.0,1000000029810.jpg
கடவுள் அமைத்த மேடை,தமிழ் மதுரா,திருமகள் நிலையம்,2019.0,160.0,
மாடர்ன் மெடிசின்.காம்,டாக்டர் கு. கணேசன்,கோரல்,,120.0,
திருமூலரின் திருமந்திரம் மூவாயிரம்,மானோஸ்,ஹலோ பப்ளிகேஷன்ஸ்,,360.0,1000000029781.jpg
யுத்தத்தின் முதலாம் அதிகாரம்,தேவகாந்தன்,வடலி வெளியீடு,,230.0,1000000029776.jpg
இவர்தான் ஸ்டாலின்,நா. வீரபாண்டியன்,சிந்தன் புக்ஸ்,2019.0,250.0,1000000029796.jpg
அறிவு பற்றிய தமிழரின் அறிவு,சி. மகேந்திரன்,டிஸ்கவரி புக் பேலஸ்,2019.0,250.0,1000000029801.jpg
ரெட்டமலை சீனிவாசன்: எழுத்துகளும் ஆவணங்களும் (தொகுதி 1),கௌதம சன்னா,ஆழி பதிப்பகம்,2019.0,400.0,1000000029800.jpg
மதுரைவீரன் கதைகள் மறுபார்வை,சு. சண்முகசுந்தரம்,காவ்யா,,230.0,1000000029785.jpg
கலகத்தின் மறைபொருள்,கௌதம சன்னா,ஆழி பதிப்பகம்,2019.0,200.0,1000000029772.jpg
நன்மாறன் கோட்டைக் கதை,இமையம்,க்ரியா,,225.0,1000000029788.jpg
